127.0.0.1 - - [28/jun./2024:15:37:54 +0000] "GET / HTTP/1.1" 200 22187 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:37:54 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:37:57 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:39:20 +0000] "GET / HTTP/1.1" 200 22201 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:39:20 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:39:24 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:40:16 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:40:16 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:44:23 +0000] "GET / HTTP/1.1" 200 22814 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:44:23 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:44:26 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:46:37 +0000] "GET / HTTP/1.1" 200 22800 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:46:37 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:46:42 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:48:41 +0000] "GET / HTTP/1.1" 200 21599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:48:41 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:48:48 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
192.168.75.81 - - [28/jun./2024:15:50:21 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:50:24 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:50:25 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
